Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
2021_06_29-10-54-27-138;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-27-138.PNG;-6,351686;32,424192;31,427217;31,103572;NaN;NaN;NaN;NaN;8,085110;4,496064;4,587767;4,617729;12,094272;12,095610;12,096030;12,097892
2021_06_29-10-54-28-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-28-139.PNG;-6,352496;32,311171;31,444165;31,165400;NaN;NaN;NaN;NaN;8,085171;4,506414;4,586200;4,611998;12,094283;12,095614;12,096030;12,097892
2021_06_29-10-54-29-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-29-139.PNG;-6,351615;31,891192;31,192612;30,586041;NaN;NaN;NaN;NaN;8,085105;4,544977;4,609477;4,665830;12,094237;12,095610;12,095971;12,097847
2021_06_29-10-54-30-138;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-30-138.PNG;-6,351758;31,565782;31,112675;30,323270;NaN;NaN;NaN;NaN;8,085115;4,574967;4,616885;4,690340;12,094215;12,095608;12,095946;12,097886
2021_06_29-10-54-31-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-31-139.PNG;-6,351401;31,839358;31,323289;30,763973;NaN;NaN;NaN;NaN;8,085089;4,549747;4,597378;4,649266;12,094239;12,095628;12,095952;12,097840
2021_06_29-10-54-32-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-32-139.PNG;-6,351091;32,081312;31,653202;31,146028;NaN;NaN;NaN;NaN;8,085065;4,527499;4,566901;4,613793;12,094231;12,095603;12,095964;12,097852
2021_06_29-10-54-33-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-33-139.PNG;-6,351758;31,905535;32,099304;30,797679;NaN;NaN;NaN;NaN;8,085115;4,543657;4,525847;4,646132;12,094224;12,095553;12,095934;12,097808
2021_06_29-10-54-34-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-34-139.PNG;-6,351544;31,460922;32,141435;30,457904;NaN;NaN;NaN;NaN;8,085099;4,584652;4,521979;4,677775;12,094222;12,095598;12,095939;12,097849
2021_06_29-10-54-35-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-35-139.PNG;-6,352091;31,190392;31,993930;30,236276;NaN;NaN;NaN;NaN;8,085140;4,609682;4,535528;4,698467;12,094221;12,095565;12,095923;12,097842
2021_06_29-10-54-36-139;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-36-139.PNG;-6,352162;31,122280;30,784353;30,354581;NaN;NaN;NaN;NaN;8,085146;4,615994;4,647371;4,687416;12,094246;12,095626;12,095957;12,097829
