Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
13-23-11_639;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-11_639.PNG;10,097527;40,427979;40,518033;40,163380;-143,541692;-58,794428;-58,838699;-59,057718;8,131743;4,638804;4,629710;4,665594;12,216197;12,095586;12,095983;12,097930
13-23-12_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-12_413.PNG;10,097405;40,625375;40,756896;40,253959;-133,393842;-58,793963;-58,840696;-59,056098;8,131757;4,618886;4,605648;4,656411;12,216178;12,095581;12,096000;12,097916
13-23-13_188;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-13_188.PNG;10,099427;40,715262;40,542851;40,280869;NaN;-58,796087;-58,840696;-59,057786;8,131521;4,609836;4,627206;4,653685;12,216244;12,095600;12,096000;12,097930
13-23-13_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-13_638.PNG;10,097491;40,427289;40,325569;40,052381;NaN;-58,798544;-58,836236;-59,057111;8,131747;4,638874;4,649160;4,676863;12,216212;12,095623;12,095961;12,097924
13-23-14_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-14_413.PNG;10,097782;39,964090;40,215457;39,595789;-136,737480;-58,796353;-58,840031;-59,055220;8,131713;4,685840;4,660313;4,723412;12,216188;12,095603;12,095994;12,097908
13-23-15_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-15_187.PNG;10,098306;40,129563;40,073983;39,839015;NaN;-58,792768;-58,844159;-59,052520;8,131652;4,669025;4,674669;4,698577;12,216218;12,095571;12,096031;12,097884
13-23-15_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-15_638.PNG;10,098566;40,416784;39,962895;39,892882;-134,555191;-58,794228;-58,841029;-59,051305;8,131621;4,639935;4,685962;4,693089;12,216182;12,095584;12,096003;12,097873
13-23-16_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-16_413.PNG;10,098535;40,394495;39,851232;40,023280;-126,941725;-58,790445;-58,828118;-59,049888;8,131625;4,642188;4,697332;4,679821;12,216134;12,095550;12,095888;12,097861
13-23-17_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-17_187.PNG;10,097334;40,226089;40,174292;40,125334;-131,033292;-58,794693;-58,837501;-59,054680;8,131766;4,659235;4,664487;4,669454;12,216166;12,095588;12,095972;12,097903
13-23-17_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-17_638.PNG;10,096671;40,488035;40,071207;40,149538;-140,787076;-58,795025;-58,843959;-59,057853;8,131843;4,632738;4,674951;4,666998;12,216194;12,095591;12,096030;12,097931
13-23-18_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-18_413.PNG;10,097929;40,337597;39,980419;39,885479;-129,237441;-58,797083;-58,846690;-59,057921;8,131696;4,647943;4,684179;4,693843;12,216154;12,095609;12,096054;12,097932
13-23-19_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-19_187.PNG;10,096274;40,320198;39,868927;39,731020;-131,573656;-58,789649;-58,840830;-59,055220;8,131890;4,649704;4,695529;4,709593;12,216169;12,095543;12,096002;12,097908
13-23-19_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-19_638.PNG;10,095959;40,233335;39,941984;39,688936;NaN;-58,795224;-58,839432;-59,052520;8,131927;4,658501;4,688090;4,713891;12,216222;12,095593;12,095989;12,097884
13-23-20_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-20_413.PNG;10,096621;40,466938;39,890301;39,702452;-126,408172;-58,788388;-58,840031;-59,053870;8,131849;4,634868;4,693352;4,712510;12,216128;12,095531;12,095994;12,097896
13-23-21_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-21_187.PNG;10,098291;40,693128;39,666883;39,716939;-128,155304;-58,793233;-58,839898;-59,054815;8,131654;4,612063;4,716144;4,711031;12,216146;12,095575;12,095993;12,097904
13-23-21_639;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-21_639.PNG;10,098245;40,735235;39,728194;39,618548;NaN;-58,794228;-58,838832;-59,053060;8,131659;4,607827;4,709882;4,721085;12,216210;12,095584;12,095984;12,097889
13-23-22_414;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-22_414.PNG;10,102116;40,668409;40,224019;39,670249;NaN;-58,796751;-58,846090;-59,059069;8,131206;4,614552;4,659445;4,715800;12,216236;12,095606;12,096049;12,097942
13-23-23_189;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-23_189.PNG;10,100547;40,720665;40,146772;40,083325;-128,638290;-58,802262;-58,842228;-59,054545;8,131390;4,609292;4,667279;4,673720;12,216150;12,095656;12,096014;12,097902
13-23-23_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-23_638.PNG;10,098520;40,726690;40,333043;40,094494;-126,669703;-58,794494;-58,834240;-59,054680;8,131627;4,608686;4,648404;4,672585;12,216131;12,095586;12,095943;12,097903
13-23-24_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-24_413.PNG;10,099416;40,771753;40,634137;39,866604;-130,729826;-58,794361;-58,841828;-59,056705;8,131522;4,604155;4,618004;4,695766;12,216165;12,095585;12,096011;12,097921
13-23-25_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-25_187.PNG;10,102452;40,890127;40,696676;39,805217;-129,897132;-58,795025;-58,843626;-59,051845;8,131167;4,592265;4,611706;4,702023;12,216159;12,095591;12,096027;12,097878
13-23-25_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-25_638.PNG;10,101790;40,968414;40,588121;39,779556;-128,089093;-58,790313;-58,838899;-59,048674;8,131244;4,584413;4,622641;4,704640;12,216145;12,095549;12,095984;12,097850
13-23-26_414;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-26_414.PNG;10,099651;41,075525;40,567004;39,881442;-128,222182;-58,792304;-58,836103;-59,055693;8,131494;4,573685;4,624770;4,694254;12,216146;12,095567;12,095959;12,097912
13-23-27_188;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-27_188.PNG;10,097461;41,001437;40,455554;40,364051;-129,237441;-58,795423;-58,845224;-59,058123;8,131751;4,581104;4,636018;4,645267;12,216154;12,095595;12,096041;12,097933
13-23-27_638;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-27_638.PNG;10,098541;41,195292;40,421626;40,497340;-144,531320;-58,797481;-58,844026;-59,057583;8,131624;4,561711;4,639446;4,631799;12,216197;12,095613;12,096030;12,097929
13-23-28_413;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-28_413.PNG;10,097303;41,076812;40,475780;40,472787;NaN;-58,792237;-58,836769;-59,060959;8,131769;4,573556;4,633975;4,634278;12,216225;12,095566;12,095965;12,097958
13-23-29_187;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_14/Images/13-23-29_187.PNG;10,098821;40,581558;40,192182;40,292177;-133,244571;-58,798079;-58,840364;-59,051238;8,131592;4,623302;4,662673;4,652540;12,216177;12,095618;12,095997;12,097873
