Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11-22-27_627;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-27_627.PNG;-6,448574;32,268461;31,703351;31,322883;NaN;NaN;NaN;NaN;8,092381;4,510328;4,562277;4,597416;12,094290;12,095683;12,096028;12,097895
11-22-27_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-27_878.PNG;-6,450841;32,136506;31,749216;31,370590;NaN;NaN;NaN;NaN;8,092551;4,522432;4,558050;4,593002;12,094269;12,095682;12,096009;12,097885
11-22-28_129;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-28_129.PNG;-6,446714;32,176002;31,731403;31,506369;NaN;NaN;NaN;NaN;8,092241;4,518807;4,559691;4,580453;12,094247;12,095648;12,096061;12,097979
11-22-28_377;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-28_377.PNG;-6,448288;32,345720;31,752360;31,632983;NaN;NaN;NaN;NaN;8,092359;4,503249;4,557760;4,568766;12,094315;12,095699;12,095989;12,097972
11-22-28_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-28_628.PNG;-6,449075;32,503354;31,606469;31,690142;NaN;NaN;NaN;NaN;8,092418;4,488822;4,571212;4,563495;12,094285;12,095648;12,096012;12,097910
11-22-28_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-28_878.PNG;-6,448861;32,413896;31,395612;31,455774;NaN;NaN;NaN;NaN;8,092402;4,497006;4,590689;4,585128;12,094335;12,095674;12,096096;12,097919
11-22-29_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-29_128.PNG;-6,449385;32,153924;31,369546;31,243523;NaN;NaN;NaN;NaN;8,092441;4,520833;4,593099;4,604761;12,094301;12,095699;12,096100;12,097879
11-22-29_377;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-29_377.PNG;-6,449648;32,022141;31,493456;31,218190;NaN;NaN;NaN;NaN;8,092461;4,532935;4,581646;4,607107;12,094335;12,095669;12,096059;12,097895
11-22-29_627;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-29_627.PNG;-6,448527;32,130350;31,456800;31,350638;NaN;NaN;NaN;NaN;8,092377;4,522997;4,585033;4,594848;12,094264;12,095758;12,095998;12,097911
11-22-29_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-29_878.PNG;-6,449147;32,145896;31,488385;31,497154;NaN;NaN;NaN;NaN;8,092424;4,521570;4,582114;4,581304;12,094306;12,095606;12,096082;12,097915
11-22-30_127;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-30_127.PNG;-6,448527;32,273806;31,246690;31,453781;NaN;NaN;NaN;NaN;8,092377;4,509838;4,604468;4,585312;12,094305;12,095649;12,096075;12,097972
11-22-30_377;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-30_377.PNG;-6,448360;32,283404;31,212244;31,372794;NaN;NaN;NaN;NaN;8,092365;4,508958;4,607658;4,592799;12,094360;12,095662;12,096053;12,098004
11-22-30_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-30_628.PNG;-6,447644;32,079755;31,075901;31,125405;NaN;NaN;NaN;NaN;8,092311;4,527642;4,620295;4,615705;12,094378;12,095705;12,096053;12,097933
11-22-30_877;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-30_877.PNG;-6,449910;31,932729;30,854443;30,916936;NaN;NaN;NaN;NaN;8,092481;4,541155;4,640855;4,635049;12,094355;12,095682;12,096129;12,098042
11-22-31_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-31_128.PNG;-6,448694;31,665727;30,827029;30,607827;NaN;NaN;NaN;NaN;8,092390;4,565746;4,643403;4,663800;12,094237;12,095694;12,096036;12,097895
11-22-31_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-31_378.PNG;-6,449385;31,556329;30,958162;30,453360;NaN;NaN;NaN;NaN;8,092441;4,575840;4,631220;4,678198;12,094278;12,095657;12,096082;12,097974
11-22-31_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-31_628.PNG;-6,449242;31,429267;30,900380;30,415391;NaN;NaN;NaN;NaN;8,092431;4,587577;4,636587;4,681741;12,094317;12,095649;12,096070;12,097935
11-22-31_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-31_878.PNG;-6,449481;31,289281;30,912084;30,443622;NaN;NaN;NaN;NaN;8,092449;4,600525;4,635499;4,679107;12,094353;12,095753;12,096084;12,097911
11-22-32_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-32_128.PNG;-6,448956;31,442210;30,832030;30,479512;NaN;NaN;NaN;NaN;8,092409;4,586381;4,642938;4,675759;12,094206;12,095665;12,096003;12,097920
11-22-32_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-32_378.PNG;-6,448646;31,458928;30,759667;30,471535;NaN;NaN;NaN;NaN;8,092386;4,584836;4,649667;4,676503;12,094330;12,095751;12,096093;12,097985
11-22-32_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-32_628.PNG;-6,449600;31,409402;30,825451;30,421293;NaN;NaN;NaN;NaN;8,092458;4,589414;4,643550;4,681190;12,094308;12,095676;12,096028;12,097895
11-22-32_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-32_878.PNG;-6,448789;31,455078;30,888120;30,431930;NaN;NaN;NaN;NaN;8,092397;4,585192;4,637726;4,680198;12,094178;12,095685;12,096014;12,097879
11-22-33_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-33_128.PNG;-6,448169;31,259379;30,735620;30,293786;NaN;NaN;NaN;NaN;8,092350;4,603293;4,651904;4,693094;12,094319;12,095587;12,095994;12,097767
11-22-33_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-33_378.PNG;-6,448312;31,264458;30,623474;30,346805;NaN;NaN;NaN;NaN;8,092361;4,602823;4,662343;4,688142;12,094255;12,095522;12,096005;12,097983
11-22-33_627;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-33_627.PNG;-6,448646;31,335600;30,461182;30,409527;NaN;NaN;NaN;NaN;8,092386;4,596239;4,677469;4,682288;12,094187;12,095603;12,095928;12,097854
11-22-33_877;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-33_877.PNG;-6,448384;31,267761;30,264693;30,433655;NaN;NaN;NaN;NaN;8,092366;4,602517;4,695812;4,680037;12,094224;12,095583;12,095993;12,097960
11-22-34_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-34_128.PNG;-6,448813;31,212031;30,106341;30,504538;NaN;NaN;NaN;NaN;8,092399;4,607678;4,710617;4,673426;12,094194;12,095648;12,095984;12,097985
11-22-34_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-34_378.PNG;-6,448097;31,123496;30,094359;30,461393;NaN;NaN;NaN;NaN;8,092345;4,615882;4,711739;4,677449;12,094224;12,095562;12,096082;12,097861
11-22-34_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-34_628.PNG;-6,448527;30,947262;30,065660;30,371878;NaN;NaN;NaN;NaN;8,092377;4,632232;4,714424;4,685802;12,094205;12,095714;12,095986;12,097972
11-22-34_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-34_878.PNG;-6,448765;30,800429;30,015885;30,384656;NaN;NaN;NaN;NaN;8,092395;4,645876;4,719084;4,684609;12,094269;12,095671;12,096048;12,097904
11-22-35_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-35_128.PNG;-6,448885;30,624165;30,270893;30,394562;NaN;NaN;NaN;NaN;8,092404;4,662279;4,695232;4,683684;12,094303;12,095572;12,096059;12,097927
11-22-35_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-35_378.PNG;-6,449886;30,346058;30,470596;30,401938;NaN;NaN;NaN;NaN;8,092479;4,688212;4,676591;4,682996;12,094201;12,095612;12,096028;12,097927
11-22-35_627;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-35_627.PNG;-6,449362;30,125798;30,346461;30,404774;NaN;NaN;NaN;NaN;8,092440;4,708797;4,688174;4,682731;12,094289;12,095662;12,096002;12,097976
11-22-35_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-35_878.PNG;-6,449028;30,073608;30,180402;30,422826;NaN;NaN;NaN;NaN;8,092415;4,713680;4,703690;4,681047;12,094190;12,095578;12,095927;12,097935
11-22-36_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-36_128.PNG;-6,450817;30,006261;30,236028;30,437546;NaN;NaN;NaN;NaN;8,092549;4,719985;4,698490;4,679674;12,094199;12,095732;12,096048;12,097910
11-22-36_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-36_378.PNG;-6,449338;29,917162;30,540600;30,391132;NaN;NaN;NaN;NaN;8,092438;4,728332;4,670064;4,684004;12,094351;12,095621;12,096027;12,097877
11-22-36_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-36_628.PNG;-6,449147;29,849563;30,445386;30,369675;NaN;NaN;NaN;NaN;8,092424;4,734670;4,678942;4,686007;12,094296;12,095569;12,096061;12,097863
11-22-36_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-36_878.PNG;-6,447763;29,928954;30,445003;30,367990;NaN;NaN;NaN;NaN;8,092320;4,727227;4,678978;4,686165;12,094278;12,095565;12,096021;12,097877
11-22-37_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-37_128.PNG;-6,448885;30,215538;30,315286;30,284138;NaN;NaN;NaN;NaN;8,092404;4,700405;4,691085;4,693995;12,094267;12,095628;12,096020;12,097929
11-22-37_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-37_378.PNG;-6,448240;30,370748;30,424436;30,245709;NaN;NaN;NaN;NaN;8,092356;4,685907;4,680897;4,697585;12,094242;12,095699;12,096070;12,097902
11-22-37_627;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-37_627.PNG;-6,448741;30,384484;30,248044;30,037962;NaN;NaN;NaN;NaN;8,092393;4,684625;4,697367;4,717017;12,094260;12,095674;12,096082;12,097931
11-22-37_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-37_878.PNG;-6,450125;30,515048;30,214428;29,916857;NaN;NaN;NaN;NaN;8,092497;4,672446;4,700509;4,728361;12,094283;12,095601;12,096039;12,097886
11-22-38_127;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-38_127.PNG;-6,448765;30,676191;30,413570;29,868767;NaN;NaN;NaN;NaN;8,092395;4,657435;4,681911;4,732869;12,094324;12,095692;12,096036;12,097904
11-22-38_377;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-38_377.PNG;-6,449266;30,891969;30,626949;29,937884;NaN;NaN;NaN;NaN;8,092433;4,637368;4,662019;4,726391;12,094262;12,095696;12,096079;12,098006
11-22-38_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-38_628.PNG;-6,449314;31,184718;30,621420;30,056452;NaN;NaN;NaN;NaN;8,092436;4,610208;4,662534;4,715286;12,094269;12,095623;12,096041;12,097910
11-22-38_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-38_878.PNG;-6,449719;31,308853;30,472475;30,020754;NaN;NaN;NaN;NaN;8,092466;4,598714;4,676416;4,718628;12,094274;12,095655;12,095944;12,097935
11-22-39_127;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-39_127.PNG;-6,448217;31,324197;30,272501;30,056013;NaN;NaN;NaN;NaN;8,092354;4,597294;4,695082;4,715327;12,094280;12,095551;12,096086;12,097910
11-22-39_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-39_378.PNG;-6,449338;31,229794;30,139389;30,164320;NaN;NaN;NaN;NaN;8,092438;4,606033;4,707526;4,705194;12,094194;12,095646;12,096036;12,097879
11-22-39_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-39_628.PNG;-6,450268;31,176342;29,857705;30,052651;NaN;NaN;NaN;NaN;8,092508;4,610984;4,733906;4,715642;12,094219;12,095642;12,095986;12,097858
11-22-39_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-39_878.PNG;-6,449314;31,014375;29,560495;29,985259;NaN;NaN;NaN;NaN;8,092436;4,626003;4,761810;4,721952;12,094276;12,095708;12,096136;12,097931
11-22-40_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-40_128.PNG;-6,449910;30,950401;29,660116;30,012486;NaN;NaN;NaN;NaN;8,092481;4,631941;4,752449;4,719402;12,094314;12,095596;12,096045;12,097954
11-22-40_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-40_378.PNG;-6,449195;30,824663;29,814958;30,071869;NaN;NaN;NaN;NaN;8,092427;4,643623;4,737915;4,713843;12,094308;12,095649;12,096021;12,097994
11-22-40_629;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-40_629.PNG;-6,449481;30,953309;29,956206;30,321508;NaN;NaN;NaN;NaN;8,092449;4,631671;4,724674;4,690504;12,094267;12,095630;12,095927;12,097942
11-22-40_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-40_878.PNG;-6,448956;31,282597;30,230460;30,646747;NaN;NaN;NaN;NaN;8,092409;4,601144;4,699011;4,660176;12,094281;12,095612;12,096079;12,097902
11-22-41_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-41_128.PNG;-6,448908;31,585504;30,534212;30,917359;NaN;NaN;NaN;NaN;8,092406;4,573147;4,670660;4,635009;12,094255;12,095635;12,095998;12,097908
11-22-41_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-41_378.PNG;-6,449195;31,768585;30,564777;31,036036;NaN;NaN;NaN;NaN;8,092427;4,556265;4,667811;4,623993;12,094251;12,095646;12,096032;12,097845
11-22-41_628;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-41_628.PNG;-6,450053;31,938309;30,408070;30,922384;NaN;NaN;NaN;NaN;8,092492;4,540642;4,682424;4,634543;12,094321;12,095549;12,096009;12,097895
11-22-41_878;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-41_878.PNG;-6,449362;31,939281;30,389906;30,792871;NaN;NaN;NaN;NaN;8,092440;4,540553;4,684119;4,646579;12,094240;12,095651;12,095943;12,097936
11-22-42_128;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-42_128.PNG;-6,448765;31,872849;30,296562;30,667950;NaN;NaN;NaN;NaN;8,092395;4,546665;4,692834;4,658202;12,094230;12,095685;12,095946;12,097886
11-22-42_378;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_7/Images/11-22-42_378.PNG;-6,450077;31,842194;30,276253;30,641005;NaN;NaN;NaN;NaN;8,092493;4,549486;4,694732;4,660710;12,094272;12,095662;12,096070;12,097956
