Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11-21-34_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-34_767.PNG;-6,446952;31,940215;30,751843;30,734044;NaN;NaN;NaN;NaN;8,092259;4,540467;4,650395;4,652050;12,094240;12,095690;12,096020;12,097892
11-21-35_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-35_017.PNG;-6,447573;31,920113;30,797948;30,675633;NaN;NaN;NaN;NaN;8,092306;4,542316;4,646107;4,657486;12,094317;12,095626;12,095986;12,097902
11-21-35_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-35_374.PNG;-6,447930;31,897314;30,800891;30,697111;NaN;NaN;NaN;NaN;8,092332;4,544413;4,645833;4,655487;12,094235;12,095649;12,095962;12,097885
11-21-35_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-35_517.PNG;-6,447835;31,907245;30,769760;30,751632;NaN;NaN;NaN;NaN;8,092325;4,543500;4,648728;4,650414;12,094228;12,095644;12,096052;12,097877
11-21-35_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-35_767.PNG;-6,448885;31,907498;30,731296;30,705046;NaN;NaN;NaN;NaN;8,092404;4,543476;4,652306;4,654749;12,094303;12,095605;12,095986;12,097952
11-21-36_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-36_016.PNG;-6,446642;31,922135;30,722533;30,687467;NaN;NaN;NaN;NaN;8,092236;4,542130;4,653122;4,656385;12,094171;12,095714;12,095930;12,097824
11-21-36_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-36_374.PNG;-6,446714;31,908392;30,793525;30,603297;NaN;NaN;NaN;NaN;8,092241;4,543394;4,646518;4,664222;12,094180;12,095651;12,095955;12,097897
11-21-36_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-36_516.PNG;-6,447215;31,910200;30,779623;30,698072;NaN;NaN;NaN;NaN;8,092279;4,543228;4,647811;4,655398;12,094228;12,095589;12,095844;12,097947
11-21-36_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-36_767.PNG;-6,447930;32,014455;30,742674;30,854289;NaN;NaN;NaN;NaN;8,092332;4,533642;4,651248;4,640869;12,094217;12,095564;12,095991;12,097749
11-21-37_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-37_016.PNG;-6,448741;31,951959;30,716998;30,677285;NaN;NaN;NaN;NaN;8,092393;4,539387;4,653636;4,657333;12,094092;12,095544;12,095977;12,097797
11-21-37_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-37_375.PNG;-6,447549;31,866049;30,414164;30,566926;NaN;NaN;NaN;NaN;8,092304;4,547290;4,681855;4,667611;12,094210;12,095551;12,095961;12,097843
11-21-37_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-37_517.PNG;-6,447286;31,842077;30,277611;30,577846;NaN;NaN;NaN;NaN;8,092284;4,549497;4,694605;4,666593;12,094178;12,095657;12,095934;12,097849
11-21-37_766;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-37_766.PNG;-6,448813;31,800131;30,027114;30,545109;NaN;NaN;NaN;NaN;8,092399;4,553359;4,718033;4,669644;12,094190;12,095608;12,096030;12,097886
11-21-38_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-38_017.PNG;-6,448145;31,749857;29,954106;30,560267;NaN;NaN;NaN;NaN;8,092348;4,557991;4,724871;4,668231;12,094258;12,095503;12,095971;12,097860
11-21-38_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-38_375.PNG;-6,447692;31,667162;29,995874;30,579630;NaN;NaN;NaN;NaN;8,092314;4,565614;4,720958;4,666427;12,094213;12,095637;12,095941;12,097838
11-21-38_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-38_517.PNG;-6,447024;31,581668;30,127136;30,509160;NaN;NaN;NaN;NaN;8,092264;4,573501;4,708672;4,672995;12,094219;12,095567;12,096014;12,097784
11-21-38_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-38_767.PNG;-6,448598;31,405669;30,360653;30,685642;NaN;NaN;NaN;NaN;8,092382;4,589759;4,686849;4,656555;12,094292;12,095633;12,095982;12,097818
11-21-39_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-39_017.PNG;-6,447501;31,445132;30,602472;30,746941;NaN;NaN;NaN;NaN;8,092300;4,586111;4,664299;4,650851;12,094135;12,095615;12,095978;12,097774
11-21-39_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-39_374.PNG;-6,448073;31,362895;30,992237;30,612704;NaN;NaN;NaN;NaN;8,092343;4,593714;4,628057;4,663346;12,094333;12,095574;12,095971;12,097868
11-21-39_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-39_517.PNG;-6,448455;31,405417;31,000232;30,639085;NaN;NaN;NaN;NaN;8,092372;4,589782;4,627315;4,660889;12,094231;12,095698;12,096000;12,097870
11-21-39_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-39_767.PNG;-6,447668;31,406790;31,173370;30,608922;NaN;NaN;NaN;NaN;8,092313;4,589655;4,611259;4,663698;12,094233;12,095596;12,096012;12,097935
11-21-40_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-40_017.PNG;-6,447930;31,277902;31,406752;30,528284;NaN;NaN;NaN;NaN;8,092332;4,601578;4,589659;4,671212;12,094149;12,095503;12,095932;12,097872
11-21-40_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-40_374.PNG;-6,446928;31,258876;31,363456;30,366821;NaN;NaN;NaN;NaN;8,092257;4,603340;4,593662;4,686274;12,094110;12,095549;12,095964;12,097795
11-21-40_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-40_517.PNG;-6,447549;31,230759;31,314844;30,374675;NaN;NaN;NaN;NaN;8,092304;4,605943;4,598159;4,685540;12,094187;12,095617;12,095977;12,097800
11-21-40_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-40_767.PNG;-6,447262;31,136844;31,045095;30,337804;NaN;NaN;NaN;NaN;8,092282;4,614644;4,623152;4,688983;12,094181;12,095571;12,095912;12,097863
11-21-41_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-41_017.PNG;-6,448145;31,091635;30,908196;30,394178;NaN;NaN;NaN;NaN;8,092348;4,618836;4,635861;4,683720;12,094260;12,095546;12,095930;12,097827
11-21-41_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-41_374.PNG;-6,448360;30,795410;30,928603;30,167456;NaN;NaN;NaN;NaN;8,092365;4,646343;4,633965;4,704901;12,094183;12,095539;12,095916;12,097822
11-21-41_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-41_516.PNG;-6,447787;30,888697;30,766395;30,142448;NaN;NaN;NaN;NaN;8,092322;4,637672;4,649041;4,707240;12,094201;12,095635;12,095975;12,097836
11-21-41_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-41_767.PNG;-6,448288;31,012198;30,699244;30,250244;NaN;NaN;NaN;NaN;8,092359;4,626205;4,655289;4,697162;12,094183;12,095479;12,095921;12,097781
11-21-42_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-42_016.PNG;-6,447525;30,974437;30,743482;30,271889;NaN;NaN;NaN;NaN;8,092302;4,629709;4,651172;4,695139;12,094185;12,095598;12,095944;12,097858
11-21-42_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-42_374.PNG;-6,447835;30,906040;31,011812;30,301750;NaN;NaN;NaN;NaN;8,092325;4,636061;4,626240;4,692350;12,094294;12,095619;12,095973;12,097849
11-21-42_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-42_517.PNG;-6,448813;30,988519;31,094797;30,271774;NaN;NaN;NaN;NaN;8,092399;4,628402;4,618542;4,695150;12,094264;12,095580;12,096089;12,097924
11-21-42_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-42_767.PNG;-6,448002;30,955600;30,951190;30,312643;NaN;NaN;NaN;NaN;8,092338;4,631458;4,631868;4,691332;12,094230;12,095608;12,096041;12,097888
11-21-43_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-43_017.PNG;-6,448169;31,006070;30,794660;30,399524;NaN;NaN;NaN;NaN;8,092350;4,626773;4,646412;4,683221;12,094247;12,095553;12,095919;12,097910
11-21-43_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-43_374.PNG;-6,448551;31,448150;30,756706;30,680282;NaN;NaN;NaN;NaN;8,092379;4,585832;4,649942;4,657054;12,094258;12,095605;12,095991;12,097806
11-21-43_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-43_517.PNG;-6,447072;31,608097;30,648379;30,791814;NaN;NaN;NaN;NaN;8,092268;4,571062;4,660024;4,646677;12,094310;12,095628;12,095971;12,097879
11-21-43_766;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-43_766.PNG;-6,448360;31,826870;30,526327;30,764242;NaN;NaN;NaN;NaN;8,092365;4,550897;4,671395;4,649241;12,094342;12,095571;12,096048;12,098006
11-21-44_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-44_016.PNG;-6,448312;31,738505;30,460875;30,816142;NaN;NaN;NaN;NaN;8,092361;4,559037;4,677497;4,644415;12,094235;12,095572;12,095996;12,097922
11-21-44_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-44_374.PNG;-6,448002;31,559913;30,036033;30,737831;NaN;NaN;NaN;NaN;8,092338;4,575509;4,717198;4,651698;12,094239;12,095689;12,096039;12,097919
11-21-44_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-44_517.PNG;-6,447429;31,493243;30,044724;30,681761;NaN;NaN;NaN;NaN;8,092295;4,581666;4,716384;4,656916;12,094287;12,095658;12,095946;12,097872
11-21-44_766;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-44_766.PNG;-6,447739;31,518179;30,041457;30,627007;NaN;NaN;NaN;NaN;8,092318;4,579363;4,716690;4,662014;12,094285;12,095630;12,096000;12,097902
11-21-45_018;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-45_018.PNG;-6,447692;31,363997;30,006299;30,533617;NaN;NaN;NaN;NaN;8,092314;4,593612;4,719982;4,670715;12,094269;12,095542;12,095893;12,097838
11-21-45_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-45_375.PNG;-6,448407;31,044864;29,914777;30,274645;NaN;NaN;NaN;NaN;8,092368;4,623174;4,728556;4,694882;12,094203;12,095606;12,095944;12,097879
11-21-45_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-45_517.PNG;-6,447954;30,951229;29,890415;30,202243;NaN;NaN;NaN;NaN;8,092334;4,631864;4,730839;4,701648;12,094317;12,095585;12,095939;12,097901
11-21-45_766;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-45_766.PNG;-6,447692;30,827664;29,909225;30,080353;NaN;NaN;NaN;NaN;8,092314;4,643344;4,729076;4,713049;12,094244;12,095524;12,095991;12,097901
11-21-46_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-46_016.PNG;-6,448145;30,840456;29,907699;30,216666;NaN;NaN;NaN;NaN;8,092348;4,642155;4,729219;4,700300;12,094237;12,095555;12,095882;12,097840
11-21-46_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-46_374.PNG;-6,448407;30,776335;29,853529;30,292121;NaN;NaN;NaN;NaN;8,092368;4,648117;4,734298;4,693249;12,094176;12,095539;12,095944;12,097808
11-21-46_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-46_517.PNG;-6,447954;30,704835;29,889042;30,314577;NaN;NaN;NaN;NaN;8,092334;4,654768;4,730968;4,691152;12,094222;12,095551;12,095944;12,097849
11-21-46_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-46_767.PNG;-6,447930;30,524889;29,955328;30,229771;NaN;NaN;NaN;NaN;8,092332;4,671529;4,724756;4,699075;12,094285;12,095590;12,095944;12,097885
11-21-47_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-47_016.PNG;-6,446785;30,211234;29,984266;30,053912;NaN;NaN;NaN;NaN;8,092247;4,700808;4,722045;4,715524;12,094280;12,095653;12,096012;12,097826
11-21-47_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-47_375.PNG;-6,447787;30,098582;29,977680;29,939984;NaN;NaN;NaN;NaN;8,092322;4,711343;4,722662;4,726194;12,094178;12,095494;12,096043;12,097804
11-21-47_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-47_517.PNG;-6,448384;30,055325;29,901365;29,913231;NaN;NaN;NaN;NaN;8,092366;4,715392;4,729813;4,728701;12,094323;12,095542;12,096012;12,097818
11-21-47_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-47_767.PNG;-6,446952;30,080677;29,941300;29,928877;NaN;NaN;NaN;NaN;8,092259;4,713019;4,726070;4,727235;12,094314;12,095590;12,095961;12,097833
11-21-48_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-48_017.PNG;-6,447429;30,341692;30,033073;30,011607;NaN;NaN;NaN;NaN;8,092295;4,688620;4,717475;4,719485;12,094306;12,095657;12,096030;12,097915
11-21-48_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-48_374.PNG;-6,448407;30,454664;30,151414;30,072595;NaN;NaN;NaN;NaN;8,092368;4,678077;4,706401;4,713775;12,094272;12,095674;12,096002;12,097940
11-21-48_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-48_517.PNG;-6,447286;30,569900;30,192718;30,121975;NaN;NaN;NaN;NaN;8,092284;4,667334;4,702539;4,709155;12,094269;12,095558;12,095971;12,097842
11-21-48_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-48_767.PNG;-6,448073;30,812738;30,362492;30,257114;NaN;NaN;NaN;NaN;8,092343;4,644732;4,686678;4,696520;12,094210;12,095649;12,095996;12,097820
11-21-49_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-49_017.PNG;-6,447787;31,084076;30,380844;30,420105;NaN;NaN;NaN;NaN;8,092322;4,619537;4,684965;4,681301;12,094280;12,095646;12,095903;12,097965
11-21-49_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-49_375.PNG;-6,448336;31,302438;30,479378;30,548409;NaN;NaN;NaN;NaN;8,092363;4,599307;4,675772;4,669336;12,094147;12,095562;12,095950;12,097799
11-21-49_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-49_517.PNG;-6,447739;31,419673;30,462793;30,580667;NaN;NaN;NaN;NaN;8,092318;4,588464;4,677319;4,666330;12,094231;12,095576;12,095905;12,097808
11-21-49_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-49_767.PNG;-6,447358;31,487649;30,544246;30,586098;NaN;NaN;NaN;NaN;8,092289;4,582182;4,669724;4,665824;12,094185;12,095683;12,095978;12,097826
11-21-50_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-50_016.PNG;-6,448240;31,460128;30,799467;30,691866;NaN;NaN;NaN;NaN;8,092356;4,584725;4,645965;4,655975;12,094272;12,095574;12,095973;12,097854
11-21-50_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-50_374.PNG;-6,447716;31,859774;31,065220;30,802102;NaN;NaN;NaN;NaN;8,092316;4,547868;4,621285;4,645720;12,094203;12,095512;12,095966;12,097806
11-21-50_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-50_516.PNG;-6,448288;31,968585;31,233308;30,823720;NaN;NaN;NaN;NaN;8,092359;4,537858;4,605707;4,643711;12,094306;12,095585;12,096046;12,097865
11-21-50_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-50_767.PNG;-6,448264;32,018482;31,556949;30,796179;NaN;NaN;NaN;NaN;8,092357;4,533271;4,575783;4,646271;12,094328;12,095605;12,096073;12,097876
11-21-51_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-51_017.PNG;-6,447573;32,034128;31,700926;30,762973;NaN;NaN;NaN;NaN;8,092306;4,531834;4,562500;4,649359;12,094274;12,095682;12,096016;12,097881
11-21-51_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-51_374.PNG;-6,448169;32,107503;31,219734;30,851442;NaN;NaN;NaN;NaN;8,092350;4,525094;4,606964;4,641134;12,094226;12,095546;12,096020;12,097847
11-21-51_517;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-51_517.PNG;-6,447215;32,217795;31,071601;30,918745;NaN;NaN;NaN;NaN;8,092279;4,514973;4,620694;4,634881;12,094231;12,095567;12,095927;12,097836
11-21-51_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-51_767.PNG;-6,448288;32,398796;30,812891;30,996861;NaN;NaN;NaN;NaN;8,092359;4,498388;4,644717;4,627628;12,094203;12,095526;12,096030;12,097852
11-21-52_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-52_017.PNG;-6,448479;32,533785;30,764204;30,901497;NaN;NaN;NaN;NaN;8,092373;4,486040;4,649245;4,636483;12,094208;12,095510;12,096028;12,097824
11-21-52_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-52_374.PNG;-6,449195;32,252037;30,565928;30,685853;NaN;NaN;NaN;NaN;8,092427;4,511833;4,667704;4,656535;12,094310;12,095578;12,095937;12,097863
11-21-52_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-52_516.PNG;-6,448097;32,187364;30,606810;30,665588;NaN;NaN;NaN;NaN;8,092345;4,517765;4,663895;4,658422;12,094294;12,095635;12,095939;12,097856
11-21-52_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-52_767.PNG;-6,448384;32,008521;30,801314;30,695228;NaN;NaN;NaN;NaN;8,092366;4,534187;4,645794;4,655662;12,094230;12,095564;12,095941;12,097854
11-21-53_017;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-53_017.PNG;-6,446380;31,885401;30,964460;30,711752;NaN;NaN;NaN;NaN;8,092216;4,545509;4,630636;4,654125;12,094092;12,095546;12,095930;12,097826
11-21-53_375;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-53_375.PNG;-6,448551;32,061747;31,170649;30,938365;NaN;NaN;NaN;NaN;8,092379;4,529296;4,611512;4,633059;12,094192;12,095481;12,096053;12,097820
11-21-53_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-53_516.PNG;-6,448384;32,060170;31,223441;31,014279;NaN;NaN;NaN;NaN;8,092366;4,529441;4,606621;4,626012;12,094222;12,095608;12,095905;12,097854
11-21-53_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-53_767.PNG;-6,447763;32,006672;31,292102;31,012776;NaN;NaN;NaN;NaN;8,092320;4,534357;4,600264;4,626151;12,094226;12,095549;12,095912;12,097842
11-21-54_016;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-54_016.PNG;-6,447930;31,978213;31,408995;31,017054;NaN;NaN;NaN;NaN;8,092332;4,536973;4,589451;4,625754;12,094146;12,095539;12,095880;12,097843
11-21-54_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-54_374.PNG;-6,448694;32,191906;31,430312;30,990542;NaN;NaN;NaN;NaN;8,092390;4,517348;4,587481;4,628215;12,094180;12,095628;12,095984;12,097881
11-21-54_516;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-54_516.PNG;-6,447978;32,331157;31,416713;31,039447;NaN;NaN;NaN;NaN;8,092336;4,504583;4,588738;4,623676;12,094212;12,095571;12,095934;12,097800
11-21-54_767;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_6/Images/11-21-54_767.PNG;-6,448384;32,516730;31,424141;31,120757;NaN;NaN;NaN;NaN;8,092366;4,487599;4,588051;4,616136;12,094265;12,095606;12,096021;12,097902
