Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
12-52-16_337;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-16_337.PNG;-73,693379;23,811695;23,805052;23,751425;-74,757447;-74,653955;-74,864387;-74,383661;11,885050;2,307592;2,306322;2,311444;11,887076;11,885229;11,884922;11,883587
12-52-16_845;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-16_845.PNG;-73,698881;23,812031;23,804862;23,751054;-74,754463;-74,660005;-74,862223;-74,383826;11,885110;2,307564;2,306337;2,311474;11,887044;11,885294;11,884899;11,883589
12-52-17_355;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-17_355.PNG;-73,698496;23,812358;23,805095;23,751251;-74,759248;-74,656341;-74,867938;-74,386074;11,885105;2,307537;2,306318;2,311458;11,887095;11,885254;11,884960;11,883613
12-52-18_374;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-18_374.PNG;-73,695800;23,811928;23,804847;23,751535;-74,759023;-74,656841;-74,862722;-74,380481;11,885076;2,307573;2,306339;2,311435;11,887093;11,885260;11,884904;11,883552
12-52-19_265;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-19_265.PNG;-73,692719;23,812329;23,805227;23,751447;-74,755701;-74,658118;-74,867772;-74,385087;11,885043;2,307540;2,306308;2,311442;11,887058;11,885274;11,884958;11,883602
12-52-19_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-19_775.PNG;-73,697725;23,812023;23,804818;23,752395;-74,757615;-74,655342;-74,867772;-74,385087;11,885097;2,307565;2,306341;2,311365;11,887078;11,885244;11,884958;11,883602
12-52-20_284;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-20_284.PNG;-73,695800;23,812460;23,805227;23,751629;-74,758910;-74,655620;-74,864886;-74,382619;11,885076;2,307529;2,306308;2,311427;11,887092;11,885247;11,884927;11,883575
12-52-20_793;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-20_793.PNG;-73,694259;23,812329;23,804387;23,751549;-74,759304;-74,661616;-74,865052;-74,383990;11,885060;2,307540;2,306376;2,311434;11,887096;11,885311;11,884929;11,883590
12-52-21_302;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-21_302.PNG;-73,695029;23,811870;23,805081;23,752067;-74,759417;-74,657840;-74,868826;-74,383935;11,885068;2,307577;2,306320;2,311391;11,887097;11,885271;11,884970;11,883590
12-52-21_811;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-21_811.PNG;-73,695029;23,812133;23,805380;23,751936;-74,759642;-74,655731;-74,864498;-74,383551;11,885068;2,307556;2,306295;2,311402;11,887099;11,885248;11,884923;11,883586
12-52-22_321;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-22_321.PNG;-73,696075;23,812635;23,805110;23,751615;-74,758910;-74,656841;-74,871325;-74,387774;11,885079;2,307515;2,306317;2,311428;11,887092;11,885260;11,884996;11,883631
12-52-22_830;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-22_830.PNG;-73,695635;23,812191;23,804971;23,751841;-74,756940;-74,655342;-74,870270;-74,383935;11,885074;2,307551;2,306329;2,311410;11,887071;11,885244;11,884985;11,883590
12-52-23_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-23_339.PNG;-73,692334;23,812672;23,805482;23,751870;-74,758404;-74,655176;-74,865441;-74,383661;11,885039;2,307512;2,306287;2,311407;11,887086;11,885242;11,884933;11,883587
12-52-23_849;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Sample/Images/12-52-23_849.PNG;-73,695800;23,812082;23,805161;23,752103;-74,760205;-74,657063;-74,868438;-74,388707;11,885076;2,307560;2,306313;2,311388;11,887105;11,885262;11,884965;11,883642
