Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
12-36-12_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-12_088.PNG;-6,538128;30,162943;29,693698;30,307008;NaN;NaN;NaN;NaN;8,099087;4,705323;4,749295;4,691859;12,094122;12,095543;12,095930;12,097828
12-36-12_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-12_434.PNG;-6,537770;30,112157;29,670137;30,282614;NaN;NaN;NaN;NaN;8,099060;4,710073;4,751508;4,694137;12,094160;12,095551;12,095881;12,097750
12-36-13_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-13_089.PNG;-6,538766;30,387351;29,801532;30,471433;NaN;NaN;NaN;NaN;8,099134;4,684357;4,739175;4,676513;12,094116;12,095574;12,095925;12,097783
12-36-13_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-13_434.PNG;-6,539252;30,340849;30,140441;30,442779;NaN;NaN;NaN;NaN;8,099171;4,688698;4,707427;4,679185;12,094175;12,095567;12,095913;12,097837
12-36-14_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-14_089.PNG;-6,539969;30,317379;30,320940;30,065960;NaN;NaN;NaN;NaN;8,099224;4,690890;4,690557;4,714396;12,094135;12,095545;12,095876;12,097850
12-36-14_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-14_434.PNG;-6,539897;30,271142;30,571065;29,919191;NaN;NaN;NaN;NaN;8,099219;4,695209;4,667225;4,728142;12,094136;12,095511;12,095912;12,097794
12-36-15_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-15_089.PNG;-6,540391;30,337204;30,677567;30,038478;NaN;NaN;NaN;NaN;8,099256;4,689039;4,657306;4,716969;12,094187;12,095534;12,095869;12,097870
12-36-15_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-15_434.PNG;-6,540822;30,509601;30,778694;30,201988;NaN;NaN;NaN;NaN;8,099288;4,672954;4,647897;4,701672;12,094211;12,095547;12,095931;12,097790
12-36-16_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-16_089.PNG;-6,541921;30,528860;30,414464;30,200854;NaN;NaN;NaN;NaN;8,099370;4,671158;4,681827;4,701778;12,094170;12,095561;12,095902;12,097821
12-36-16_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-16_434.PNG;-6,543092;30,585567;30,085320;30,236295;NaN;NaN;NaN;NaN;8,099458;4,665874;4,712584;4,698465;12,094213;12,095579;12,095956;12,097871
12-36-17_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-17_089.PNG;-6,542774;30,438645;29,411520;29,988733;NaN;NaN;NaN;NaN;8,099434;4,679571;4,775823;4,721627;12,094218;12,095569;12,095940;12,097842
12-36-17_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-17_434.PNG;-6,543013;30,450971;29,240043;30,026013;NaN;NaN;NaN;NaN;8,099452;4,678421;4,791974;4,718136;12,094176;12,095554;12,095913;12,097845
12-36-18_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-18_089.PNG;-6,544256;30,698136;29,252691;30,086957;NaN;NaN;NaN;NaN;8,099545;4,655392;4,790782;4,712431;12,094169;12,095604;12,095934;12,097856
12-36-18_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-18_434.PNG;-6,544766;30,820688;29,371212;30,208313;NaN;NaN;NaN;NaN;8,099583;4,643992;4,779617;4,701081;12,094227;12,095557;12,095970;12,097889
12-36-19_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-19_088.PNG;-6,544981;31,032515;29,834163;30,467279;NaN;NaN;NaN;NaN;8,099599;4,624319;4,736114;4,676900;12,094185;12,095554;12,095956;12,097886
12-36-19_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-19_434.PNG;-6,544742;31,161978;29,990865;30,589886;NaN;NaN;NaN;NaN;8,099581;4,612315;4,721427;4,665472;12,094215;12,095559;12,095962;12,097868
12-36-20_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-20_088.PNG;-6,544965;31,523316;30,323666;30,641191;NaN;NaN;NaN;NaN;8,099598;4,578888;4,690303;4,660693;12,094210;12,095544;12,095903;12,097847
12-36-20_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-20_434.PNG;-6,544973;31,606818;30,700358;30,770170;NaN;NaN;NaN;NaN;8,099599;4,571180;4,655185;4,648690;12,094146;12,095578;12,095944;12,097848
12-36-21_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-21_089.PNG;-6,545810;31,847645;30,899476;30,564975;NaN;NaN;NaN;NaN;8,099661;4,548984;4,636671;4,667793;12,094129;12,095505;12,095866;12,097845
12-36-21_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-21_434.PNG;-6,546049;31,939230;30,916223;30,567694;NaN;NaN;NaN;NaN;8,099679;4,540558;4,635115;4,667539;12,094140;12,095506;12,095830;12,097854
12-36-22_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-22_088.PNG;-6,545802;31,844952;30,325306;30,372478;NaN;NaN;NaN;NaN;8,099661;4,549232;4,690150;4,685746;12,094115;12,095468;12,095884;12,097821
12-36-22_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-22_434.PNG;-6,546535;31,606805;30,237635;30,157819;NaN;NaN;NaN;NaN;8,099716;4,571181;4,698340;4,705802;12,094121;12,095518;12,095872;12,097830
12-36-23_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-23_088.PNG;-6,547372;31,358539;30,580008;30,027706;NaN;NaN;NaN;NaN;8,099778;4,594117;4,666392;4,717977;12,094208;12,095643;12,095926;12,097868
12-36-23_433;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-23_433.PNG;-6,547483;31,217791;30,747858;30,006191;NaN;NaN;NaN;NaN;8,099787;4,607144;4,650765;4,719992;12,094225;12,095571;12,095902;12,097855
12-36-24_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-24_088.PNG;-6,548256;31,467933;30,654698;30,059458;NaN;NaN;NaN;NaN;8,099844;4,584004;4,659435;4,715005;12,094222;12,095533;12,095909;12,097869
12-36-24_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-24_435.PNG;-6,547762;31,642481;30,766729;30,248382;NaN;NaN;NaN;NaN;8,099807;4,567890;4,649010;4,697336;12,094182;12,095583;12,095912;12,097867
12-36-25_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-25_089.PNG;-6,548392;32,120306;30,593085;30,674321;NaN;NaN;NaN;NaN;8,099854;4,523919;4,665174;4,657609;12,094180;12,095553;12,095894;12,097895
12-36-25_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-25_434.PNG;-6,548097;31,998676;30,611328;30,586041;NaN;NaN;NaN;NaN;8,099832;4,535092;4,663474;4,665830;12,094170;12,095567;12,095938;12,097842
12-36-26_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-26_088.PNG;-6,549133;31,770287;30,761365;30,380205;NaN;NaN;NaN;NaN;8,099910;4,556108;4,649509;4,685024;12,094249;12,095540;12,095961;12,097866
12-36-26_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-26_434.PNG;-6,549532;31,774182;30,710170;30,386738;NaN;NaN;NaN;NaN;8,099940;4,555750;4,654272;4,684415;12,094256;12,095609;12,096014;12,097908
12-36-27_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-27_088.PNG;-6,549731;31,623014;30,499622;30,221181;NaN;NaN;NaN;NaN;8,099955;4,569686;4,673884;4,699878;12,094248;12,095574;12,095968;12,097886
12-36-27_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-27_434.PNG;-6,550058;31,760893;30,642093;30,281318;NaN;NaN;NaN;NaN;8,099979;4,556974;4,660609;4,694258;12,094205;12,095521;12,095897;12,097872
12-36-28_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-28_088.PNG;-6,550400;31,804888;31,034905;30,266753;NaN;NaN;NaN;NaN;8,100005;4,552921;4,624098;4,695619;12,094191;12,095565;12,095927;12,097891
12-36-28_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-28_434.PNG;-6,549635;31,851077;30,814975;30,255992;NaN;NaN;NaN;NaN;8,099947;4,548669;4,644524;4,696625;12,094180;12,095509;12,095902;12,097845
12-36-29_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-29_088.PNG;-6,549691;32,129259;30,778341;30,558809;NaN;NaN;NaN;NaN;8,099952;4,523097;4,647930;4,668367;12,094171;12,095495;12,095820;12,097797
12-36-29_433;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-29_433.PNG;-6,550424;32,285596;30,737997;30,522670;NaN;NaN;NaN;NaN;8,100006;4,508757;4,651683;4,671735;12,094178;12,095530;12,095904;12,097884
12-36-30_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-30_088.PNG;-6,551205;31,947661;30,677189;30,316039;NaN;NaN;NaN;NaN;8,100065;4,539782;4,657342;4,691015;12,094181;12,095566;12,095918;12,097833
12-36-30_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-30_434.PNG;-6,551070;31,820137;30,871396;30,311042;NaN;NaN;NaN;NaN;8,100055;4,551517;4,639280;4,691482;12,094171;12,095496;12,095958;12,097851
12-36-31_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-31_088.PNG;-6,551492;31,896763;30,894240;30,261669;NaN;NaN;NaN;NaN;8,100086;4,544464;4,637157;4,696094;12,094225;12,095595;12,095980;12,097881
12-36-31_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-31_435.PNG;-6,550488;31,788644;30,912919;30,190302;NaN;NaN;NaN;NaN;8,100011;4,554417;4,635422;4,702764;12,094196;12,095522;12,095864;12,097860
12-36-32_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-32_089.PNG;-6,551333;31,579459;31,177474;30,301884;NaN;NaN;NaN;NaN;8,100074;4,573705;4,610879;4,692337;12,094209;12,095542;12,095977;12,097876
12-36-32_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-32_434.PNG;-6,551181;31,556387;31,163901;30,301820;NaN;NaN;NaN;NaN;8,100063;4,575835;4,612137;4,692343;12,094147;12,095576;12,095923;12,097828
12-36-33_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-33_088.PNG;-6,551532;31,335626;31,244630;30,147157;NaN;NaN;NaN;NaN;8,100089;4,596237;4,604659;4,706799;12,094191;12,095556;12,095879;12,097800
12-36-33_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-33_434.PNG;-6,551030;31,144999;31,220159;30,078066;NaN;NaN;NaN;NaN;8,100052;4,613889;4,606925;4,713263;12,094141;12,095543;12,095878;12,097826
12-36-34_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-34_089.PNG;-6,551540;31,155926;31,056750;30,123351;NaN;NaN;NaN;NaN;8,100090;4,612876;4,622071;4,709026;12,094217;12,095513;12,095891;12,097851
12-36-34_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-34_434.PNG;-6,551715;30,928269;30,910390;30,004555;NaN;NaN;NaN;NaN;8,100103;4,633996;4,635657;4,720145;12,094209;12,095535;12,095964;12,097870
12-36-35_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-35_088.PNG;-6,551970;31,019430;31,351251;30,268380;NaN;NaN;NaN;NaN;8,100122;4,625533;4,594791;4,695467;12,094213;12,095557;12,095989;12,097870
12-36-35_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-35_435.PNG;-6,551962;31,428713;31,527131;30,581646;NaN;NaN;NaN;NaN;8,100122;4,587629;4,578536;4,666239;12,094172;12,095519;12,095988;12,097842
12-36-36_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-36_089.PNG;-6,551994;31,867292;31,691571;30,732693;NaN;NaN;NaN;NaN;8,100124;4,547176;4,563363;4,652176;12,094206;12,095538;12,095942;12,097919
12-36-36_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-36_434.PNG;-6,552297;31,831349;31,738822;30,717447;NaN;NaN;NaN;NaN;8,100147;4,550485;4,559008;4,653595;12,094183;12,095603;12,095932;12,097843
12-36-37_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-37_088.PNG;-6,552154;31,875977;31,480262;30,756976;NaN;NaN;NaN;NaN;8,100136;4,546377;4,582865;4,649917;12,094185;12,095539;12,095888;12,097851
12-36-37_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-37_434.PNG;-6,552879;32,028932;31,298342;30,745577;NaN;NaN;NaN;NaN;8,100190;4,532311;4,599687;4,650978;12,094226;12,095592;12,095974;12,097874
12-36-38_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-38_089.PNG;-6,553612;32,144273;31,272275;30,650165;NaN;NaN;NaN;NaN;8,100245;4,521719;4,602099;4,659857;12,094320;12,095670;12,096026;12,097980
12-36-38_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-38_434.PNG;-6,552465;32,084123;31,592434;30,874391;NaN;NaN;NaN;NaN;8,100159;4,527241;4,572507;4,639001;12,094267;12,095644;12,096030;12,097947
12-36-39_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-39_088.PNG;-6,553349;32,471206;32,161497;31,121625;NaN;NaN;NaN;NaN;8,100225;4,491762;4,520138;4,616055;12,094234;12,095609;12,095986;12,097910
12-36-39_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-39_435.PNG;-6,553062;32,681996;32,440476;31,408170;NaN;NaN;NaN;NaN;8,100204;4,472501;4,494574;4,589528;12,094175;12,095534;12,095959;12,097920
12-36-40_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-40_089.PNG;-6,553413;32,974649;32,876060;31,702362;NaN;NaN;NaN;NaN;8,100230;4,445830;4,454806;4,562368;12,094192;12,095513;12,095951;12,097860
12-36-40_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-40_435.PNG;-6,552935;32,913810;33,015243;31,687304;NaN;NaN;NaN;NaN;8,100194;4,451368;4,442137;4,563756;12,094199;12,095546;12,095920;12,097851
12-36-41_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-41_089.PNG;-6,552616;32,401147;32,837016;31,425592;NaN;NaN;NaN;NaN;8,100170;4,498173;4,458363;4,587917;12,094186;12,095511;12,095848;12,097799
12-36-41_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-41_434.PNG;-6,552815;32,169064;32,594878;31,320100;NaN;NaN;NaN;NaN;8,100185;4,519444;4,480456;4,597673;12,094196;12,095506;12,095949;12,097831
12-36-42_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-42_089.PNG;-6,553015;31,758861;32,048841;31,325176;NaN;NaN;NaN;NaN;8,100200;4,557161;4,530482;4,597203;12,094151;12,095574;12,095884;12,097832
12-36-42_433;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-42_433.PNG;-6,553094;31,586214;31,687421;31,332082;NaN;NaN;NaN;NaN;8,100206;4,573081;4,563746;4,596564;12,094229;12,095548;12,095915;12,097837
12-36-43_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-43_088.PNG;-6,553620;31,745891;31,425057;31,550396;NaN;NaN;NaN;NaN;8,100245;4,558356;4,587966;4,576388;12,094185;12,095538;12,095955;12,097865
12-36-43_433;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-43_433.PNG;-6,552967;32,065108;31,408538;31,643567;NaN;NaN;NaN;NaN;8,100197;4,528988;4,589494;4,567790;12,094171;12,095536;12,095918;12,097863
12-36-44_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-44_088.PNG;-6,553230;32,291131;31,023207;31,405353;NaN;NaN;NaN;NaN;8,100216;4,508250;4,625183;4,589788;12,094225;12,095589;12,095910;12,097799
12-36-44_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-44_434.PNG;-6,553285;32,299124;31,130060;31,328906;NaN;NaN;NaN;NaN;8,100220;4,507517;4,615273;4,596858;12,094199;12,095506;12,095946;12,097842
12-36-45_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-45_088.PNG;-6,553222;32,073654;31,055093;31,027768;NaN;NaN;NaN;NaN;8,100216;4,528203;4,622225;4,624760;12,094174;12,095523;12,095869;12,097861
12-36-45_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-45_434.PNG;-6,552361;31,925835;30,999333;30,928276;NaN;NaN;NaN;NaN;8,100151;4,541790;4,627399;4,633996;12,094195;12,095456;12,095905;12,097868
12-36-46_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-46_089.PNG;-6,553596;32,041316;30,746365;31,034064;NaN;NaN;NaN;NaN;8,100244;4,531173;4,650904;4,624176;12,094143;12,095520;12,095821;12,097812
12-36-46_433;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-46_433.PNG;-6,552927;32,137902;30,911064;31,142864;NaN;NaN;NaN;NaN;8,100194;4,522304;4,635594;4,614086;12,094168;12,095549;12,095901;12,097822
12-36-47_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-47_088.PNG;-6,552520;32,424186;30,775393;31,415804;NaN;NaN;NaN;NaN;8,100163;4,496064;4,648204;4,588822;12,094172;12,095547;12,095906;12,097785
12-36-47_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-47_434.PNG;-6,553118;32,272063;30,934822;31,188970;NaN;NaN;NaN;NaN;8,100208;4,509998;4,633388;4,609814;12,094113;12,095493;12,095909;12,097803
12-36-48_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-48_089.PNG;-6,553556;31,845243;30,735563;30,721867;NaN;NaN;NaN;NaN;8,100241;4,549206;4,651909;4,653183;12,094191;12,095550;12,095912;12,097851
12-36-48_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-48_434.PNG;-6,553525;31,591084;30,603540;30,578677;NaN;NaN;NaN;NaN;8,100238;4,572632;4,664200;4,666516;12,094221;12,095578;12,095951;12,097846
12-36-49_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-49_089.PNG;-6,552847;31,604066;30,645364;30,588191;NaN;NaN;NaN;NaN;8,100188;4,571434;4,660304;4,665630;12,094149;12,095496;12,095905;12,097814
12-36-49_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-49_434.PNG;-6,553907;31,837752;30,537371;30,732372;NaN;NaN;NaN;NaN;8,100267;4,549895;4,670365;4,652206;12,094219;12,095589;12,095952;12,097861
12-36-50_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-50_088.PNG;-6,554027;31,788851;30,736191;30,802416;NaN;NaN;NaN;NaN;8,100276;4,554398;4,651851;4,645691;12,094259;12,095605;12,096002;12,097891
12-36-50_434;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-50_434.PNG;-6,553270;31,625042;30,849441;30,828837;NaN;NaN;NaN;NaN;8,100219;4,569499;4,641320;4,643235;12,094178;12,095553;12,095968;12,097819
12-36-51_088;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-51_088.PNG;-6,552488;31,461896;30,930182;30,856252;NaN;NaN;NaN;NaN;8,100161;4,584562;4,633819;4,640687;12,094159;12,095552;12,095897;12,097789
12-36-51_435;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-51_435.PNG;-6,553142;31,448015;31,253353;30,934617;NaN;NaN;NaN;NaN;8,100210;4,585845;4,603851;4,633407;12,094134;12,095526;12,095903;12,097848
12-36-52_089;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_10/Images/12-36-52_089.PNG;-6,553126;31,430254;31,722284;30,972363;NaN;NaN;NaN;NaN;8,100209;4,587486;4,560532;4,629902;12,094191;12,095533;12,095876;12,097863
