Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
09-31-44_826;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-44_826.PNG;-73,672989;22,572800;22,563282;22,509794;-74,719110;-74,629893;-74,845147;-74,365141;11,884829;2,411029;2,409799;2,415117;11,886670;11,884970;11,884715;11,883385
09-31-45_292;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-45_292.PNG;-73,675076;22,572548;22,563317;22,509143;-74,719840;-74,626514;-74,844316;-74,367386;11,884852;2,411050;2,409796;2,415173;11,886677;11,884934;11,884706;11,883410
09-31-45_875;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-45_875.PNG;-73,675076;22,572960;22,562868;22,509143;-74,722366;-74,627954;-74,842765;-74,366236;11,884852;2,411015;2,409834;2,415173;11,886704;11,884949;11,884689;11,883397
09-31-46_806;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-46_806.PNG;-73,670463;22,572352;22,563464;22,508787;-74,714846;-74,628508;-74,843318;-74,368755;11,884802;2,411067;2,409783;2,415203;11,886624;11,884955;11,884695;11,883425
09-31-47_388;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-47_388.PNG;-73,671287;22,573072;22,563527;22,508920;-74,717202;-74,623303;-74,840217;-74,367879;11,884810;2,411006;2,409778;2,415192;11,886649;11,884899;11,884662;11,883415
09-31-48_321;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-48_321.PNG;-73,673154;22,573338;22,563681;22,509731;-74,716024;-74,624465;-74,837669;-74,369248;11,884831;2,410983;2,409765;2,415123;11,886637;11,884912;11,884635;11,883430
09-31-48_787;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-48_787.PNG;-73,669255;22,572751;22,563148;22,509661;-74,717202;-74,628065;-74,840715;-74,370672;11,884788;2,411033;2,409810;2,415128;11,886649;11,884951;11,884667;11,883445
09-31-49_370;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-49_370.PNG;-73,672879;22,573352;22,563716;22,509724;-74,721356;-74,629948;-74,842598;-74,366674;11,884828;2,410982;2,409762;2,415123;11,886693;11,884971;11,884688;11,883402
09-31-49_835;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-49_835.PNG;-73,669749;22,573149;22,564074;22,509486;-74,714116;-74,629117;-74,839607;-74,363772;11,884794;2,410999;2,409731;2,415143;11,886616;11,884962;11,884655;11,883370
09-31-50_301;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-50_301.PNG;-73,667718;22,573359;22,563576;22,510060;-74,717764;-74,627345;-74,838777;-74,365141;11,884772;2,410981;2,409774;2,415095;11,886655;11,884943;11,884647;11,883385
09-31-50_883;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-50_883.PNG;-73,674252;22,572960;22,563674;22,509556;-74,714733;-74,626736;-74,840161;-74,368864;11,884843;2,411015;2,409765;2,415137;11,886623;11,884936;11,884661;11,883426
09-31-51_815;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_25/Images/09-31-51_815.PNG;-73,674691;22,573324;22,563688;22,509864;-74,722928;-74,628397;-74,842986;-74,367933;11,884847;2,410984;2,409764;2,415111;11,886710;11,884954;11,884692;11,883416
