Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11-53-50_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-50_775.PNG;38,173127;9,322942;25,297072;25,213871;111,139694;30,413953;26,132352;61,014440;1,384412;3,795870;2,187514;2,194699;0,153092;1,818012;2,118269;0,640270
11-53-51_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-51_275.PNG;38,175929;9,325376;25,298177;25,219114;111,151723;30,411691;26,129657;61,026272;1,384276;3,795568;2,187429;2,194291;0,153046;1,818158;2,118471;0,640026
11-53-51_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-51_775.PNG;38,184630;9,326769;25,300112;25,221563;111,153442;30,415282;26,127470;61,037270;1,383854;3,795395;2,187278;2,194100;0,153040;1,817926;2,118636;0,639800
11-53-52_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-52_275.PNG;38,191772;9,328527;25,305848;25,228784;111,138444;30,416381;26,131821;61,025896;1,383508;3,795177;2,186833;2,193538;0,153097;1,817855;2,118309;0,640034
11-53-52_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-52_775.PNG;38,185060;9,330750;25,311385;25,232505;111,152036;30,430854;26,132106;61,023929;1,383833;3,794901;2,186403;2,193248;0,153045;1,816921;2,118287;0,640075
11-53-53_276;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-53_276.PNG;38,202335;9,332167;25,317284;25,238250;111,152973;30,445047;26,137045;61,041497;1,382996;3,794725;2,185946;2,192801;0,153041;1,816006;2,117916;0,639713
11-53-53_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-53_775.PNG;38,157823;9,334328;25,324268;25,244340;111,156098;30,452517;26,146845;61,052066;1,385155;3,794457;2,185404;2,192328;0,153030;1,815524;2,117179;0,639495
11-53-54_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-54_275.PNG;38,169257;9,335505;25,328855;25,253413;111,154536;30,452332;26,152349;61,058004;1,384600;3,794311;2,185048;2,191622;0,153036;1,815536;2,116766;0,639373
11-53-54_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-54_775.PNG;38,167599;9,336802;25,338102;25,266199;111,145942;30,450289;26,140914;61,063654;1,384680;3,794150;2,184331;2,190628;0,153068;1,815668;2,117625;0,639257
11-53-55_276;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-55_276.PNG;38,166813;9,338738;25,341469;25,271129;111,142974;30,451407;26,151715;61,058583;1,384719;3,793910;2,184070;2,190244;0,153080;1,815596;2,116813;0,639361
11-53-55_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-55_776.PNG;38,163669;9,340256;25,341038;25,276206;111,155630;30,457057;26,148883;61,058612;1,384871;3,793721;2,184103;2,189850;0,153031;1,815232;2,117026;0,639361
11-53-56_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-56_275.PNG;38,160795;9,342129;25,347566;25,283056;111,157661;30,462420;26,159830;61,045608;1,385011;3,793489;2,183597;2,189317;0,153024;1,814886;2,116203;0,639628
11-53-56_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-56_776.PNG;38,174798;9,343556;25,353642;25,289992;111,151567;30,456622;26,155229;61,041526;1,384331;3,793312;2,183126;2,188779;0,153047;1,815260;2,116549;0,639712
11-53-57_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-57_275.PNG;38,161114;9,344190;25,357026;25,292402;111,160318;30,451176;26,160100;61,050212;1,384995;3,793233;2,182864;2,188591;0,153013;1,815611;2,116183;0,639533
11-53-57_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-57_776.PNG;38,155772;9,345675;25,363027;25,290261;111,160005;30,448495;26,165091;61,036170;1,385254;3,793049;2,182399;2,188758;0,153015;1,815783;2,115808;0,639823
11-53-58_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-58_275.PNG;38,183695;9,346703;25,372923;25,291772;111,151098;30,444798;26,167074;61,044131;1,383900;3,792922;2,181633;2,188640;0,153049;1,816022;2,115659;0,639659
11-53-58_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-58_775.PNG;38,179726;9,347981;25,378604;25,294612;111,162819;30,447053;26,158156;61,043060;1,384092;3,792763;2,181193;2,188420;0,153004;1,815876;2,116329;0,639681
11-53-59_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-59_275.PNG;38,189694;9,349548;25,378588;25,296960;111,149692;30,447488;26,165106;61,056527;1,383609;3,792569;2,181194;2,188237;0,153054;1,815848;2,115807;0,639404
11-53-59_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-53-59_776.PNG;38,235639;9,351052;25,375486;25,295609;111,158599;30,451638;26,164138;61,045782;1,381383;3,792382;2,181434;2,188342;0,153020;1,815581;2,115880;0,639625
11-54-00_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-00_275.PNG;38,232314;9,352565;25,378812;25,292156;111,158286;30,455189;26,144252;61,054412;1,381544;3,792194;2,181177;2,188611;0,153021;1,815352;2,117374;0,639447
11-54-00_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-00_775.PNG;38,248684;9,353747;25,386857;25,292616;111,141256;30,461958;26,120592;61,047577;1,380752;3,792048;2,180554;2,188575;0,153086;1,814916;2,119153;0,639588
11-54-01_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-01_275.PNG;38,229864;9,355112;25,393649;25,293982;111,163600;30,466148;26,146655;61,044189;1,381663;3,791878;2,180028;2,188469;0,153001;1,814646;2,117193;0,639657
11-54-01_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-01_775.PNG;38,240664;9,356035;25,397439;25,295663;111,162975;30,474095;26,217979;61,052124;1,381140;3,791764;2,179735;2,188338;0,153003;1,814134;2,111839;0,639494
11-54-02_276;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-02_276.PNG;38,234777;9,357443;25,399596;25,295525;111,158442;30,482599;26,228165;61,060322;1,381425;3,791589;2,179568;2,188349;0,153021;1,813586;2,111076;0,639325
11-54-02_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-02_775.PNG;38,238866;9,358707;25,393834;25,299017;111,150473;30,483182;26,227823;61,048822;1,381227;3,791433;2,180014;2,188078;0,153051;1,813548;2,111101;0,639562
11-54-03_274;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-03_274.PNG;38,224053;9,360014;25,387766;25,296753;111,161881;30,488153;26,218838;61,021209;1,381944;3,791270;2,180483;2,188254;0,153008;1,813228;2,111775;0,640131
11-54-03_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-03_776.PNG;38,224902;9,361244;25,382199;25,294504;111,158130;30,494300;26,217073;61,050965;1,381903;3,791118;2,180914;2,188428;0,153022;1,812832;2,111907;0,639518
11-54-04_274;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-04_274.PNG;38,211955;9,362335;25,375756;25,291603;111,160474;30,495060;26,196007;61,058062;1,382530;3,790983;2,181413;2,188653;0,153013;1,812784;2,113487;0,639372
11-54-04_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-04_775.PNG;38,195498;9,363888;25,369437;25,287890;111,155786;30,495754;26,204778;61,052906;1,383327;3,790790;2,181903;2,188942;0,153031;1,812739;2,112829;0,639478
11-54-05_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-05_275.PNG;38,206813;9,365421;25,364551;25,280885;111,152036;30,490847;26,173138;61,053282;1,382779;3,790600;2,182281;2,189486;0,153045;1,813055;2,115204;0,639470
11-54-05_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-05_775.PNG;38,206886;9,366181;25,362165;25,268660;111,157192;30,483580;26,210818;61,062176;1,382775;3,790506;2,182466;2,190436;0,153025;1,813523;2,112376;0,639287
11-54-06_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-06_275.PNG;38,208904;9,367728;25,357596;25,262358;111,151254;30,485376;26,201639;61,086815;1,382678;3,790314;2,182820;2,190926;0,153048;1,813407;2,113065;0,638781
11-54-06_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-06_775.PNG;38,210996;9,369190;25,347105;25,257781;111,171104;30,489116;26,208402;61,076986;1,382576;3,790133;2,183633;2,191282;0,152972;1,813166;2,112557;0,638983
11-54-07_276;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-07_276.PNG;38,051990;9,371387;25,344960;25,254731;111,152661;30,488301;26,199041;61,083828;1,390302;3,789860;2,183799;2,191519;0,153043;1,813219;2,113260;0,638842
11-54-07_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-07_776.PNG;38,009278;9,373516;25,345090;25,253666;111,142506;30,485348;26,192615;61,094936;1,392385;3,789596;2,183789;2,191602;0,153081;1,813409;2,113742;0,638614
11-54-08_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-08_275.PNG;38,127989;9,375560;25,342684;25,257015;111,158599;30,481359;26,196277;61,071275;1,386604;3,789343;2,183976;2,191342;0,153020;1,813666;2,113467;0,639100
11-54-08_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-08_775.PNG;38,145473;9,377550;25,343637;25,263308;111,160005;30,472216;26,193497;61,107297;1,385754;3,789096;2,183902;2,190852;0,153015;1,814255;2,113676;0,638360
11-54-09_276;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-09_276.PNG;38,155601;9,379223;25,347582;25,265102;111,167821;30,474058;26,191495;61,099230;1,385263;3,788889;2,183596;2,190713;0,152985;1,814136;2,113826;0,638526
11-54-09_776;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-09_776.PNG;38,132086;9,380906;25,350727;25,266091;111,151098;30,476399;26,196618;61,100768;1,386405;3,788680;2,183352;2,190636;0,153049;1,813985;2,113441;0,638494
11-54-10_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-10_275.PNG;38,046914;9,382551;25,354873;25,261867;111,158442;30,475871;26,192003;61,113247;1,390550;3,788476;2,183031;2,190964;0,153021;1,814019;2,113788;0,638238
11-54-10_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-10_775.PNG;38,082474;9,384022;25,359550;25,258709;111,154536;30,475381;26,179647;61,114728;1,388818;3,788294;2,182669;2,191210;0,153036;1,814051;2,114715;0,638207
11-54-11_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-11_275.PNG;38,057531;9,385600;25,362789;25,254846;111,152192;30,479452;26,164273;61,095661;1,390032;3,788098;2,182418;2,191510;0,153044;1,813789;2,115870;0,638599
11-54-11_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-11_775.PNG;38,023458;9,387028;25,365066;25,255589;111,156098;30,469811;26,160536;61,083248;1,391693;3,787921;2,182241;2,191453;0,153030;1,814410;2,116150;0,638854
11-54-12_275;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-12_275.PNG;38,008618;9,388956;25,365212;25,256103;111,141881;30,471689;26,158148;61,071130;1,392418;3,787682;2,182230;2,191413;0,153084;1,814289;2,116330;0,639103
11-54-12_775;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sample_4/Images/11-54-12_775.PNG;37,972950;9,391265;25,362058;25,253903;111,152504;30,475982;26,176321;61,063132;1,394160;3,787396;2,182474;2,191584;0,153043;1,814012;2,114965;0,639268
