Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11:01:34,395;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:34,395.PNG;-6,401415;30,589131;30,820181;30,051505;NaN;NaN;NaN;NaN;8,088844;4,665542;4,644040;4,715749;12,094221;12,095547;12,095971;12,097883
11:01:35,395;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:35,395.PNG;-6,401200;30,640448;30,395539;30,152619;NaN;NaN;NaN;NaN;8,088828;4,660762;4,683593;4,706288;12,094201;12,095558;12,095919;12,097809
11:01:36,395;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:36,395.PNG;-6,401248;30,634899;29,973976;30,398968;NaN;NaN;NaN;NaN;8,088831;4,661279;4,723009;4,683273;12,094271;12,095589;12,095959;12,097863
11:01:37,394;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:37,394.PNG;-6,400962;30,636454;29,715263;30,452249;NaN;NaN;NaN;NaN;8,088810;4,661134;4,747271;4,678302;12,094247;12,095571;12,095987;12,097852
11:01:38,395;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:38,395.PNG;-6,400700;30,887639;29,833947;30,704720;NaN;NaN;NaN;NaN;8,088790;4,637770;4,736134;4,654779;12,094240;12,095608;12,095939;12,097845
11:01:39,395;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:39,395.PNG;-6,399747;30,834627;30,259124;30,824990;NaN;NaN;NaN;NaN;8,088719;4,642697;4,696332;4,643593;12,094242;12,095540;12,095950;12,097847
11:01:40,396;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:40,396.PNG;-6,400461;30,862640;29,938304;30,512075;NaN;NaN;NaN;NaN;8,088772;4,640093;4,726351;4,672723;12,094278;12,095585;12,095966;12,097881
11:01:41,396;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:41,396.PNG;-6,399127;30,790429;29,495800;30,275544;NaN;NaN;NaN;NaN;8,088672;4,646806;4,767893;4,694798;12,094240;12,095513;12,095966;12,097809
11:01:42,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:42,397.PNG;-6,399222;31,028404;29,882785;30,335660;NaN;NaN;NaN;NaN;8,088679;4,624701;4,731555;4,689183;12,094233;12,095606;12,095944;12,097877
11:01:43,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:43,397.PNG;-6,399365;31,014240;29,965845;30,207159;NaN;NaN;NaN;NaN;8,088690;4,626015;4,723771;4,701188;12,094285;12,095619;12,095978;12,097892
11:01:44,396;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:44,396.PNG;-6,399008;30,808564;29,938514;30,102805;NaN;NaN;NaN;NaN;8,088663;4,645120;4,726332;4,710948;12,094233;12,095549;12,095910;12,097817
11:01:45,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:45,397.PNG;-6,398436;30,599554;30,120541;30,098792;NaN;NaN;NaN;NaN;8,088620;4,664571;4,709289;4,711324;12,094231;12,095517;12,095928;12,097820
11:01:46,397;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:01:46,397.PNG;-6,398507;30,674904;30,838109;30,114884;NaN;NaN;NaN;NaN;8,088626;4,657554;4,642373;4,709818;12,094221;12,095556;12,095953;12,097838
