Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11-18-26_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-26_350.PNG;-6,447010;30,749087;30,101273;30,369204;NaN;NaN;NaN;NaN;8,092263;4,650651;4,711092;4,686051;12,094342;12,095746;12,096037;12,097939
11-18-27_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-27_439.PNG;-6,446943;31,104104;31,021952;30,796606;NaN;NaN;NaN;NaN;8,092258;4,617680;4,625299;4,646231;12,094267;12,095660;12,096042;12,097946
11-18-28_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-28_173.PNG;-6,446699;31,604683;31,159561;31,041001;NaN;NaN;NaN;NaN;8,092240;4,571377;4,612539;4,623532;12,094299;12,095650;12,096021;12,097887
11-18-29_261;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-29_261.PNG;-6,446532;32,312241;30,920066;31,217788;NaN;NaN;NaN;NaN;8,092228;4,506316;4,634758;4,607145;12,094276;12,095661;12,096021;12,097881
11-18-30_352;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-30_352.PNG;-6,445736;32,413353;30,817457;31,377728;NaN;NaN;NaN;NaN;8,092168;4,497056;4,644293;4,592342;12,094266;12,095673;12,096038;12,097903
11-18-31_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-31_440.PNG;-6,445597;32,463918;30,402214;31,134811;NaN;NaN;NaN;NaN;8,092157;4,492429;4,682970;4,614833;12,094227;12,095687;12,096016;12,097883
11-18-32_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-32_173.PNG;-6,444710;31,957151;29,916437;31,009747;NaN;NaN;NaN;NaN;8,092091;4,538909;4,728400;4,626432;12,094289;12,095666;12,095997;12,097870
11-18-33_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-33_262.PNG;-6,444977;31,844528;29,714665;30,755795;NaN;NaN;NaN;NaN;8,092111;4,549271;4,747327;4,650027;12,094256;12,095669;12,096024;12,097905
11-18-34_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-34_350.PNG;-6,444305;31,235505;29,917276;30,434717;NaN;NaN;NaN;NaN;8,092061;4,605504;4,728322;4,679938;12,094264;12,095710;12,096012;12,097957
11-18-35_438;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-35_438.PNG;-6,444343;30,783734;29,446179;30,415463;NaN;NaN;NaN;NaN;8,092063;4,647428;4,772561;4,681734;12,094261;12,095697;12,096069;12,097949
11-18-36_174;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-36_174.PNG;-6,443427;30,635663;29,706631;30,426015;NaN;NaN;NaN;NaN;8,091995;4,661208;4,748081;4,680749;12,094289;12,095630;12,095962;12,097875
11-18-37_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-37_262.PNG;-6,443842;30,480789;29,879398;30,368147;NaN;NaN;NaN;NaN;8,092026;4,675640;4,731872;4,686150;12,094277;12,095653;12,096041;12,097916
11-18-38_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-38_351.PNG;-6,443870;30,686729;30,273079;30,502585;NaN;NaN;NaN;NaN;8,092028;4,656454;4,695028;4,673608;12,094293;12,095696;12,096088;12,097952
11-18-39_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-39_439.PNG;-6,443913;30,611444;30,288759;30,128661;NaN;NaN;NaN;NaN;8,092031;4,663463;4,693563;4,708529;12,094284;12,095695;12,096061;12,097952
11-18-40_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-40_173.PNG;-6,443723;30,651306;30,051031;30,156997;NaN;NaN;NaN;NaN;8,092017;4,659751;4,715794;4,705879;12,094312;12,095685;12,096057;12,097929
11-18-41_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-41_262.PNG;-6,443274;29,996515;30,048093;30,312295;NaN;NaN;NaN;NaN;8,091983;4,720898;4,716069;4,691365;12,094270;12,095645;12,096047;12,097892
11-18-42_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-42_351.PNG;-6,443346;30,034757;30,180788;30,538248;NaN;NaN;NaN;NaN;8,091989;4,717317;4,703654;4,670283;12,094294;12,095682;12,096042;12,097962
11-18-43_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-43_439.PNG;-6,443193;30,502931;31,061079;30,363959;NaN;NaN;NaN;NaN;8,091977;4,673576;4,621670;4,686541;12,094241;12,095641;12,095977;12,097912
11-18-44_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-44_173.PNG;-6,443055;30,806006;30,955785;30,051925;NaN;NaN;NaN;NaN;8,091967;4,645357;4,631441;4,715710;12,094222;12,095685;12,096035;12,097920
11-18-45_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-45_262.PNG;-6,442611;30,899102;30,878574;30,013154;NaN;NaN;NaN;NaN;8,091934;4,636705;4,638613;4,719340;12,094250;12,095680;12,096040;12,097950
11-18-46_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-46_350.PNG;-6,442969;30,952419;31,066334;30,503890;NaN;NaN;NaN;NaN;8,091960;4,631754;4,621182;4,673486;12,094311;12,095662;12,096058;12,097958
11-18-47_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-47_440.PNG;-6,442621;30,810814;30,702034;30,314520;NaN;NaN;NaN;NaN;8,091934;4,644910;4,655029;4,691157;12,094280;12,095694;12,096072;12,097932
11-18-48_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-48_173.PNG;-6,442592;30,867589;30,473656;30,322814;NaN;NaN;NaN;NaN;8,091932;4,639633;4,676305;4,690382;12,094304;12,095652;12,096047;12,097928
11-18-49_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-49_262.PNG;-6,442201;31,458712;30,901743;30,815092;NaN;NaN;NaN;NaN;8,091903;4,584856;4,636460;4,644513;12,094285;12,095672;12,096042;12,097909
11-18-50_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-50_351.PNG;-6,442764;31,836176;31,204309;30,852966;NaN;NaN;NaN;NaN;8,091945;4,550040;4,608393;4,640992;12,094260;12,095678;12,096068;12,097933
11-18-51_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-51_440.PNG;-6,442368;31,569017;31,065532;30,604361;NaN;NaN;NaN;NaN;8,091915;4,574669;4,621257;4,664123;12,094238;12,095653;12,095998;12,097873
11-18-52_172;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-52_172.PNG;-6,442396;31,480817;31,324657;30,738876;NaN;NaN;NaN;NaN;8,091918;4,582814;4,597251;4,651601;12,094249;12,095621;12,096021;12,097901
11-18-53_261;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-53_261.PNG;-6,442807;31,661869;30,794818;30,541832;NaN;NaN;NaN;NaN;8,091948;4,566102;4,646398;4,669949;12,094234;12,095635;12,096006;12,097911
11-18-54_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-54_350.PNG;-6,442969;31,701473;30,817538;30,712363;NaN;NaN;NaN;NaN;8,091960;4,562450;4,644285;4,654068;12,094276;12,095660;12,096014;12,097912
11-18-55_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-55_439.PNG;-6,442640;31,623706;31,199294;30,353061;NaN;NaN;NaN;NaN;8,091936;4,569622;4,608858;4,687558;12,094272;12,095637;12,096039;12,097917
11-18-56_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-56_173.PNG;-6,442764;31,832692;31,425317;30,441054;NaN;NaN;NaN;NaN;8,091945;4,550361;4,587942;4,679346;12,094249;12,095615;12,095982;12,097866
11-18-57_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-57_262.PNG;-6,442540;31,696221;30,890579;30,120320;NaN;NaN;NaN;NaN;8,091928;4,562934;4,637497;4,709310;12,094280;12,095668;12,096042;12,097900
11-18-58_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-58_350.PNG;-6,443236;31,609721;31,255299;30,340087;NaN;NaN;NaN;NaN;8,091980;4,570912;4,603671;4,688770;12,094254;12,095649;12,096040;12,097891
11-18-59_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-18-59_439.PNG;-6,443379;31,778943;31,292020;30,758440;NaN;NaN;NaN;NaN;8,091991;4,555311;4,600272;4,649781;12,094249;12,095673;12,095999;12,097933
11-19-00_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-00_173.PNG;-6,443360;31,703952;31,386677;30,721153;NaN;NaN;NaN;NaN;8,091990;4,562221;4,591515;4,653250;12,094250;12,095658;12,096002;12,097890
11-19-01_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-01_262.PNG;-6,443918;32,002291;30,310311;31,198310;NaN;NaN;NaN;NaN;8,092032;4,534760;4,691550;4,608949;12,094264;12,095677;12,096014;12,097939
11-19-02_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-02_351.PNG;-6,443899;31,587309;30,057885;30,858926;NaN;NaN;NaN;NaN;8,092030;4,572980;4,715152;4,640438;12,094309;12,095706;12,096028;12,097936
11-19-03_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-03_440.PNG;-6,444505;31,074744;29,634528;30,536272;NaN;NaN;NaN;NaN;8,092076;4,620402;4,754853;4,670468;12,094353;12,095714;12,096097;12,097972
11-19-04_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-04_173.PNG;-6,443484;30,800260;29,450394;30,423896;NaN;NaN;NaN;NaN;8,091999;4,645892;4,772165;4,680947;12,094264;12,095698;12,096056;12,097935
11-19-05_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-05_262.PNG;-6,444476;30,429166;29,693967;30,156982;NaN;NaN;NaN;NaN;8,092073;4,680455;4,749270;4,705880;12,094311;12,095669;12,096074;12,097943
11-19-06_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-06_350.PNG;-6,444629;30,240336;29,750775;30,043482;NaN;NaN;NaN;NaN;8,092085;4,698087;4,743937;4,716500;12,094304;12,095714;12,096040;12,097917
11-19-07_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-07_439.PNG;-6,444328;30,530034;30,282883;30,362565;NaN;NaN;NaN;NaN;8,092062;4,671049;4,694112;4,686671;12,094315;12,095706;12,096068;12,097972
11-19-08_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-08_173.PNG;-6,444672;31,192627;30,435668;30,289931;NaN;NaN;NaN;NaN;8,092088;4,609475;4,679849;4,693454;12,094258;12,095658;12,096041;12,097947
11-19-09_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-09_262.PNG;-6,444429;31,483867;30,567813;30,548582;NaN;NaN;NaN;NaN;8,092070;4,582532;4,667528;4,669320;12,094299;12,095697;12,096041;12,097901
11-19-10_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-10_350.PNG;-6,444901;31,793658;30,641727;30,682630;NaN;NaN;NaN;NaN;8,092105;4,553956;4,660643;4,656835;12,094307;12,095687;12,096028;12,097961
11-19-11_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-11_439.PNG;-6,444910;31,695329;31,279850;30,479700;NaN;NaN;NaN;NaN;8,092106;4,563016;4,601398;4,675742;12,094320;12,095692;12,096013;12,097927
11-19-12_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-12_173.PNG;-6,444972;31,627106;31,247520;30,314654;NaN;NaN;NaN;NaN;8,092111;4,569308;4,604391;4,691145;12,094268;12,095678;12,096040;12,097965
11-19-13_261;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-13_261.PNG;-6,445564;31,635704;31,654474;30,300505;NaN;NaN;NaN;NaN;8,092155;4,568515;4,566784;4,692466;12,094318;12,095684;12,096049;12,097932
11-19-14_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-14_350.PNG;-6,445984;31,391566;31,043915;30,470312;NaN;NaN;NaN;NaN;8,092186;4,591063;4,623262;4,676617;12,094249;12,095673;12,096030;12,097931
11-19-15_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-15_439.PNG;-6,446633;31,246358;30,210086;30,445401;NaN;NaN;NaN;NaN;8,092235;4,604499;4,700915;4,678941;12,094299;12,095685;12,096047;12,097934
11-19-16_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-16_173.PNG;-6,446103;31,681842;29,988676;30,817969;NaN;NaN;NaN;NaN;8,092195;4,564260;4,721632;4,644245;12,094300;12,095684;12,096016;12,097960
11-19-17_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-17_262.PNG;-6,446594;31,572380;29,420587;30,774643;NaN;NaN;NaN;NaN;8,092232;4,574358;4,774970;4,648274;12,094304;12,095694;12,096089;12,097933
11-19-18_352;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-18_352.PNG;-6,446881;31,320970;29,840117;30,313490;NaN;NaN;NaN;NaN;8,092254;4,597593;4,735555;4,691253;12,094260;12,095666;12,096012;12,097917
11-19-19_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-19_440.PNG;-6,446790;31,367210;30,303886;30,392167;NaN;NaN;NaN;NaN;8,092247;4,593315;4,692150;4,683908;12,094293;12,095723;12,096054;12,097910
11-19-20_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-20_173.PNG;-6,447067;31,391856;30,335621;30,567590;NaN;NaN;NaN;NaN;8,092268;4,591036;4,689186;4,667549;12,094260;12,095647;12,096031;12,097910
11-19-21_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-21_262.PNG;-6,447644;31,326663;30,441767;30,287986;NaN;NaN;NaN;NaN;8,092311;4,597066;4,679280;4,693635;12,094271;12,095646;12,095988;12,097935
11-19-22_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-22_351.PNG;-6,447978;31,278895;30,883131;30,273098;NaN;NaN;NaN;NaN;8,092336;4,601486;4,638189;4,695026;12,094285;12,095662;12,096020;12,097914
11-19-23_441;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-23_441.PNG;-6,448197;31,359353;31,374704;30,497722;NaN;NaN;NaN;NaN;8,092352;4,594042;4,592622;4,674061;12,094324;12,095642;12,096041;12,097932
11-19-24_173;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-24_173.PNG;-6,448274;31,517850;31,587833;30,639584;NaN;NaN;NaN;NaN;8,092358;4,579393;4,572932;4,660843;12,094293;12,095703;12,096021;12,097927
11-19-25_261;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-25_261.PNG;-6,448121;31,531404;31,632029;31,045534;NaN;NaN;NaN;NaN;8,092347;4,578141;4,568854;4,623112;12,094303;12,095652;12,096022;12,097914
11-19-26_350;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-26_350.PNG;-6,449009;31,799599;32,053275;31,296321;NaN;NaN;NaN;NaN;8,092413;4,553408;4,530075;4,599874;12,094307;12,095692;12,096040;12,097916
11-19-27_439;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-27_439.PNG;-6,448923;31,970161;31,729327;31,083119;NaN;NaN;NaN;NaN;8,092407;4,537713;4,559883;4,619625;12,094260;12,095674;12,095985;12,097920
11-19-28_174;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-28_174.PNG;-6,449004;32,115691;32,094261;30,934460;NaN;NaN;NaN;NaN;8,092413;4,524343;4,526310;4,633421;12,094306;12,095648;12,096058;12,097915
11-19-29_262;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-29_262.PNG;-6,449786;32,310984;31,721268;31,189755;NaN;NaN;NaN;NaN;8,092471;4,506431;4,560625;4,609741;12,094296;12,095622;12,096038;12,097936
11-19-30_351;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-30_351.PNG;-6,449500;31,999906;31,893003;31,550499;NaN;NaN;NaN;NaN;8,092450;4,534979;4,544810;4,576378;12,094361;12,095712;12,096072;12,097970
11-19-31_440;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_4/Images/11-19-31_440.PNG;-6,449238;32,336420;31,183073;31,547133;NaN;NaN;NaN;NaN;8,092430;4,504100;4,610360;4,576689;12,094327;12,095638;12,096023;12,097935
